 139.79092 25.509853 0.27166197
 313.01379 1.1960598 0.18514161
 186.65199 32.933939 0.26763165
 131.47145 31.712509 0.20175067
 225.59531 35.155795 0.25922519
 186.34677 8.0497213 0.17649859
 147.13533 5.7088445 0.17361294
 247.5761 37.917539 0.27297726
 121.29089 52.938117 0.10572212
 188.52022 42.816348 0.23841961
 228.57239 -2.0532561 0.26294473
 179.57137 47.177563 0.29946518
 211.7252 34.308944 0.29120466
 170.0005 4.4610059 0.28031117
 208.65631 60.578033 0.10376088
 257.40048 23.17749 0.2126236
 130.44423 42.129461 0.23534398
 240.59659 7.5278597 0.22376533
 127.64945 41.080493 0.18781072
 234.98589 34.605594 0.28844929
 146.15431 31.93406 0.1820035
 200.36893 41.338482 0.22861734
 152.09018 54.399908 0.26061893
 126.90509 41.161867 0.24670058
 164.83919 31.615361 0.26990092
 177.73994 46.048664 0.2506429
 225.22913 -2.3349623 0.23107988
 243.26172 7.6368664 0.29337639
 127.03131 27.271191 0.20034806
 149.04617 52.12086 0.23434027
 123.57564 23.532545 0.19761001
 150.689 52.031678 0.13639505
 165.79509 50.556737 0.20234558
 168.52029 5.3133166 0.20248225
 323.57227 -1.0606796 0.11789122
 187.34648 14.637149 0.27304691
 240.65384 34.890959 0.24466504
 218.78331 55.377555 0.28700015
 184.98923 13.950118 0.209589
 222.71356 53.682851 0.21952198
 143.80394 30.874042 0.10513331
 171.28156 12.44133 0.26108947
 216.54222 37.0865 0.13025813
 225.89812 42.402769 0.29423419
 122.8676 29.401134 0.26093546
 151.08699 9.6734521 0.22871171
 212.11514 33.910786 0.1224927
 329.12823 12.340413 0.1769837
 250.68684 13.244967 0.21859172
 352.76816 13.43399 0.29484016
 202.30905 50.311212 0.1369434
 235.64143 -1.3451653 0.21837893
 220.14732 33.017336 0.2578707
 220.75754 42.191334 0.29448915
 156.16232 8.2809658 0.22655921
 175.09306 15.200528 0.26956773
 159.67897 9.1256356 0.25793421
 212.66304 37.626067 0.15222172
 219.17126 31.552029 0.1519448
 209.20442 10.5875 0.19315255
 238.77217 40.170793 0.16165201
 191.20927 15.801857 0.20993288
 342.35614 -9.0123996 0.12780049
 197.76569 4.5367539 0.19864205
 184.24727 15.910713 0.21359712
 184.12769 10.877453 0.13136557
 215.96146 42.114073 0.27460939
 226.89946 37.181719 0.23656802
 201.1351 51.427913 0.24065277
 239.34383 47.364037 0.18456581
 126.25448 57.211009 0.26550999
 315.83035 9.0445618 0.22886191
 184.408 9.6143138 0.29351214
 174.21727 12.939826 0.25279993
 180.21527 35.000866 0.27062768
 159.97972 40.865749 0.20428233
 344.53903 -9.4736179 0.28554761
 133.45099 9.9674768 0.16598916
 119.34108 21.665191 0.17383426
 136.19406 8.443642 0.21568158
 126.10752 20.957577 0.29938322
 224.85928 37.193387 0.17886764
 233.50876 38.087023 0.29563168
 215.04686 39.218553 0.23332384
 156.85533 31.733764 0.22142518
 185.2565 11.97055 0.19414395
 358.81714 15.031924 0.29181221
 196.45125 28.798107 0.27351931
 196.2285 29.873424 0.25099245
 180.87047 32.701019 0.24807966
 168.89743 11.39067 0.1305799
 170.07979 53.319573 0.25118461
 232.76074 34.966662 0.20899822
 152.83928 11.254873 0.22334091
 206.644 60.548986 0.22244902
 142.54274 37.399294 0.13146248
 244.85442 35.791429 0.17594346
 206.80663 12.35476 0.25671756
 188.4187 57.545379 0.13710792
 220.34433 9.7034339 0.16091453
 207.66403 47.042362 0.23141895
 212.80391 45.329649 0.19393691
 197.43896 55.90596 0.23391299
 189.6987 12.229477 0.25850475
 235.18936 32.954213 0.21835865
 167.79045 43.54235 0.19929565
 141.73578 9.4145005 0.11716729
 196.91304 4.5377953 0.16204287
 233.98477 36.837563 0.24388789
 314.98361 0.73998273 0.23036952
 186.46042 12.905698 0.29007569
 194.36221 28.875945 0.27096385
 238.12944 8.921772 0.16018432
 5.5608873 13.989582 0.20119388
 130.39096 34.875838 0.25748637
 172.14107 34.808612 0.27935532
 193.81587 3.9429898 0.22911453
 121.02524 6.2771304 0.1566917
 172.93494 30.877934 0.18555117
 159.79204 9.0471969 0.24242687
 214.91112 35.618662 0.28951728
 131.63049 22.26352 0.28112739
 233.69992 44.849966 0.27636442
 154.93063 49.922941 0.1345108
 175.67271 6.9787147 0.17965293
 134.93588 40.825968 0.27036536
 135.25381 30.764494 0.18213353
 214.78212 59.380795 0.26734969
 354.43292 14.673168 0.27908096
 166.19797 54.745289 0.28977573
 160.05208 39.214533 0.21849139
 237.43204 27.039328 0.27425218
 143.77065 10.594852 0.25961083
 189.40768 40.040201 0.16933294
 173.31877 9.1607864 0.29042774
 195.26552 11.945262 0.11019377
 196.16745 61.771851 0.1633561
 240.63208 40.06972 0.24391626
 152.50505 48.368928 0.28529924
 145.64568 31.922085 0.26540619
 225.84052 35.536615 0.29690504
 113.6122 26.604861 0.1444754
 340.93018 14.410979 0.1969994
 237.9455 45.544886 0.24547924
 234.64136 -0.9798281 0.12137518
 121.90865 54.461554 0.10637361
 258.61877 27.575756 0.25928262
 151.10988 7.4998132 0.26870874
 322.82489 0.40280687 0.28945029
 134.00282 6.3931048 0.294559
 153.84096 60.39275 0.28292739
 335.35382 -7.6062804 0.19335359
 189.52271 51.373348 0.25642505
 175.87331 12.585343 0.17936699
 256.9256 34.89683 0.24268045
 158.15338 40.704242 0.19866061
 215.44249 39.732223 0.22899157
 157.82599 6.9737189 0.19092341
 142.58777 8.2713443 0.23522192
 179.96811 63.35262 0.27500674
 177.64241 48.028274 0.16335115
 204.99525 60.134749 0.17721087
 227.24533 55.810136 0.27288622
 240.18173 5.0085197 0.23070258
 130.94019 21.474615 0.26479068
 128.61241 35.284056 0.29261592
 212.43112 5.5777869 0.19237438
 341.83615 14.45362 0.26433542
 248.22746 36.722226 0.26509649
 155.78821 47.471671 0.1755224
 199.84042 4.6143873 0.28523624
 219.38484 9.9379495 0.22386055
 203.16563 51.382649 0.22384702
 159.98184 12.946266 0.13501242
 157.63301 32.990972 0.26971892
 119.76402 31.947694 0.10871635
 179.50636 14.337036 0.29467925
 254.51709 34.484071 0.24081205
 162.6165 55.289331 0.18153632
 229.33731 43.579185 0.23662625
 234.14017 31.708238 0.1870888
 228.29828 47.613731 0.29288939
 187.42796 10.569942 0.19119437
 151.71193 10.754317 0.21967839
 116.21239 31.315458 0.19749947
 200.36545 52.719171 0.26333126
 194.58473 14.257423 0.21263961
 203.033 32.264036 0.19450219
 228.42885 50.479136 0.19709371
 172.07582 49.671212 0.16413504
 157.39862 42.811581 0.29083946
 177.06387 52.33279 0.2535249
 195.07535 30.296205 0.22577538
 161.99028 43.301984 0.18432285
 129.21098 34.62377 0.2409167
 116.22862 20.725842 0.17719482
 161.30504 35.863338 0.29429615
 205.1936 49.314551 0.28146324
 179.37363 54.756437 0.21621321
 167.45267 56.557692 0.24077357
 157.84 52.387224 0.29006258
 125.38057 38.794505 0.17644939
 183.73688 11.611749 0.29236227
 247.89914 41.855438 0.26976761
 183.86308 54.727259 0.23309146
 148.64542 43.172782 0.22767115
 205.79832 39.107839 0.18173185
 209.01321 36.050238 0.16818686
 157.65451 11.050569 0.2342536
 180.37206 13.146954 0.19220161
 255.32106 23.067677 0.2693381
 211.1601 46.310122 0.23914836
 158.68495 33.579453 0.12868068
 210.68921 6.9674159 0.23627843
 178.79091 8.1617284 0.24985217
 203.90054 -2.4812678 0.29653656
 117.50185 44.89028 0.2312324
 125.1583 38.194448 0.17067157
 210.42784 13.090883 0.18201022
 255.17885 32.122679 0.19893041
 166.98776 43.195994 0.22675182
 242.84583 24.962376 0.1594515
 184.27063 53.375843 0.22674052
 239.96602 33.12866 0.24074215
 158.69072 36.25459 0.29570138
 177.71585 3.9589284 0.25445956
 213.18773 5.5701144 0.087019674
 200.07222 56.565166 0.26535299
 145.02768 10.971133 0.26573133
 231.89578 45.28054 0.2661953
 209.01636 -2.7745302 0.29720932
 143.63991 53.605689 0.20864856
 125.65541 40.876905 0.23328894
 240.26143 33.145634 0.12922919
 217.67532 48.71729 0.24086981
 157.43027 52.500433 0.25189251
 163.25346 13.572096 0.20652078
 162.02696 43.453004 0.17380998
 181.91066 12.377772 0.26908493
 249.91824 13.268453 0.27429509
 241.46169 7.7709236 0.26854238
 201.57568 60.58849 0.22705661
 317.66809 -0.40317571 0.15840454
 221.0145 47.23492 0.2557587
 134.78693 24.875593 0.26235789
 193.99567 56.179769 0.21537963
 173.57037 14.948785 0.28924379
 146.32483 7.4131497 0.25446695
 315.55847 9.7015838 0.20955196
 177.87926 61.801555 0.18283549
 200.10222 12.062973 0.19506288
 120.06725 51.484024 0.22047716
 116.93951 22.847912 0.21243688
 315.78452 9.6508029 0.15428554
 117.47803 24.021583 0.24874848
 179.08557 57.156513 0.24653043
 216.79935 24.745731 0.24185801
 252.5641 26.100643 0.22041796
 170.6861 35.67749 0.27432451
 309.97375 0.52614367 0.26973215
 227.09882 43.977055 0.2364959
 172.91251 59.462696 0.29887092
 128.12172 54.730807 0.22863255
 155.73917 62.102764 0.2738502
 119.82942 36.966136 0.14857425
 221.14873 5.6674478 0.1746504
 139.04527 5.5863927 0.16303037
 220.46249 10.055832 0.29870379
 184.52208 15.462748 0.23989463
 227.5522 -1.487895 0.16294719
 151.47704 13.337466 0.13741952
 217.54816 58.233354 0.25824389
 125.20288 26.080299 0.26708257
 207.22661 24.983971 0.26424888
 214.44113 9.2813052 0.20973644
